i	height	delta	push_m	rock_m	push_i
998	1493	3	5842	3	5842
999	1493	0	5846	4	5846
1000	1493	0	5858	0	5858
1001	1493	0	5867	1	5867
1002	1495	2	5873	2	5873
1003	1498	3	5878	3	5878
1004	1498	0	5882	4	5882
1005	1500	2	5890	0	5890
1006	1501	1	5894	1	5894
1007	1504	3	5898	2	5898
1008	1506	2	5902	3	5902
1009	1508	2	5907	4	5907
1010	1508	0	5913	0	5913
1011	1508	0	5922	1	5922
1012	1510	2	5928	2	5928
1013	1513	3	5933	3	5933
1014	1513	0	5937	4	5937
1015	1513	0	5947	0	5947
1016	1514	1	5953	1	5953
1017	1517	3	5957	2	5957
1018	1519	2	5961	3	5961
1019	1520	1	5966	4	5966
1020	1522	2	5973	0	5973
1021	1523	1	5977	1	5977
1022	1526	3	5981	2	5981
1023	1529	3	5985	3	5985
1024	1531	2	5989	4	5989
1025	1531	0	5995	0	5995
1026	1532	1	6007	1	6007
1027	1532	0	6011	2	6011
1028	1535	3	6019	3	6019
1029	1535	0	6023	4	6023
1030	1535	0	6045	0	6045
1031	1536	1	6052	1	6052
1032	1539	3	6056	2	6056
1033	1542	3	6060	3	6060
1034	1544	2	6064	4	6064
1035	1546	2	6070	0	6070
1036	1546	0	6074	1	6074
1037	1548	2	6082	2	6082
1038	1550	2	6087	3	6087
1039	1550	0	6092	4	6092
1040	1552	2	6100	0	6100
1041	1552	0	6104	1	6104
1042	1555	3	6112	2	6112
1043	1557	2	6116	3	6116
1044	1559	2	6121	4	6121
1045	1559	0	6127	0	6127
1046	1560	1	6135	1	6135
1047	1563	3	6139	2	6139
1048	1563	0	6143	3	6143
1049	1565	2	6150	4	6150
1050	1565	0	6156	0	6156
1051	1566	1	6176	1	6176
1052	1569	3	6180	2	6180
1053	1572	3	6184	3	6184
1054	1574	2	6188	4	6188
1055	1574	0	6194	0	6194
1056	1575	1	6200	1	6200
1057	1578	3	6204	2	6204
1058	1581	3	6208	3	6208
1059	1583	2	6212	4	6212
1060	1583	0	6218	0	6218
1061	1584	1	6224	1	6224
1062	1587	3	6228	2	6228
1063	1589	2	6232	3	6232
1064	1593	4	6237	4	6237
1065	1595	2	6241	0	6241
1066	1596	1	6245	1	6245
1067	1597	1	6249	2	6249
1068	1599	2	6255	3	6255
1069	1600	1	6260	4	6260
1070	1600	0	6267	0	6267
1071	1601	1	6274	1	6274
1072	1604	3	6278	2	6278
1073	1607	3	6282	3	6282
1074	1609	2	6286	4	6286
1075	1609	0	6292	0	6292
1076	1610	1	6298	1	6298
1077	1613	3	6302	2	6302
1078	1616	3	6306	3	6306
1079	1616	0	6310	4	6310
1080	1616	0	6327	0	6327
1081	1617	1	6338	1	6338
1082	1619	2	6342	2	6342
1083	1622	3	6347	3	6347
1084	1622	0	6351	4	6351
1085	1624	2	6360	0	6360
1086	1625	1	6364	1	6364
1087	1628	3	6368	2	6368
1088	1628	0	6372	3	6372
1089	1632	4	6379	4	6379
1090	1632	0	6383	0	6383
1091	1633	1	6391	1	6391
1092	1636	3	6395	2	6395
1093	1639	3	6399	3	6399
1094	1639	0	6403	4	6403
1095	1639	0	6413	0	6413
1096	1640	1	6419	1	6419
1097	1643	3	6423	2	6423
1098	1645	2	6427	3	6427
1099	1645	0	6432	4	6432
1100	1646	1	6441	0	6441
1101	1647	1	6446	1	6446
1102	1650	3	6450	2	6450
1103	1652	2	6454	3	6454
1104	1653	1	6459	4	6459
1105	1654	1	6466	0	6466
1106	1655	1	6471	1	6471
1107	1657	2	6475	2	6475
1108	1660	3	6480	3	6480
1109	1662	2	6484	4	6484
1110	1662	0	6490	0	6490
1111	1663	1	6501	1	6501
1112	1666	3	6505	2	6505
1113	1669	3	6509	3	6509
1114	1671	2	6513	4	6513
1115	1673	2	6519	0	6519
1116	1674	1	6523	1	6523
1117	1677	3	6527	2	6527
1118	1677	0	6531	3	6531
1119	1678	1	6538	4	6538
1120	1679	1	6545	0	6545
1121	1679	0	6550	1	6550
1122	1682	3	6555	2	6555
1123	1684	2	6559	3	6559
1124	1684	0	6564	4	6564
1125	1684	0	6573	0	6573
1126	1685	1	6579	1	6579
1127	1688	3	6583	2	6583
1128	1691	3	6587	3	6587
1129	1693	2	6591	4	6591
1130	1693	0	6597	0	6597
1131	1694	1	6603	1	6603
1132	1697	3	6607	2	6607
1133	1700	3	6611	3	6611
1134	1702	2	6615	4	6615
1135	1702	0	6621	0	6621
1136	1703	1	6640	1	6640
1137	1706	3	6644	2	6644
1138	1709	3	6648	3	6648
1139	1713	4	6652	4	6652
1140	1713	0	6656	0	6656
1141	1713	0	6666	1	6666
1142	1713	0	6674	2	6674
1143	1716	3	6681	3	6681
1144	1718	2	6685	4	6685
1145	1718	0	6691	0	6691
1146	1719	1	6697	1	6697
1147	1722	3	6701	2	6701
1148	1722	0	6705	3	6705
1149	1726	4	6712	4	6712
1150	1728	2	6716	0	6716
1151	1729	1	6720	1	6720
1152	1732	3	6724	2	6724
1153	1734	2	6728	3	6728
1154	1735	1	6733	4	6733
1155	1735	0	6740	0	6740
1156	1736	1	6747	1	6747
1157	1739	3	6751	2	6751
1158	1742	3	6755	3	6755
1159	1742	0	6759	4	6759
1160	1742	0	6784	0	6784
1161	1743	1	6805	1	6805
1162	1745	2	6809	2	6809
1163	1748	3	6814	3	6814
1164	1748	0	6818	4	6818
1165	1750	2	6827	0	6827
1166	1751	1	6831	1	6831
1167	1753	2	6835	2	6835
1168	1754	1	6840	3	6840
1169	1756	2	6846	4	6846
1170	1756	0	6852	0	6852
1171	1757	1	6858	1	6858
1172	1760	3	6862	2	6862
1173	1763	3	6866	3	6866
1174	1763	0	6870	4	6870
1175	1763	0	6880	0	6880
1176	1764	1	6886	1	6886
1177	1767	3	6890	2	6890
1178	1770	3	6894	3	6894
1179	1772	2	6898	4	6898
1180	1774	2	6904	0	6904
1181	1775	1	6908	1	6908
1182	1777	2	6912	2	6912
1183	1780	3	6917	3	6917
1184	1780	0	6921	4	6921
1185	1780	0	6930	0	6930
1186	1780	0	6939	1	6939
1187	1783	3	6944	2	6944
1188	1785	2	6948	3	6948
1189	1789	4	6953	4	6953
1190	1789	0	6957	0	6957
1191	1790	1	6967	1	6967
1192	1793	3	6971	2	6971
1193	1795	2	6975	3	6975
1194	1796	1	6980	4	6980
1195	1797	1	6987	0	6987
1196	1797	0	6992	1	6992
1197	1800	3	6997	2	6997
1198	1802	2	7001	3	7001
1199	1804	2	7006	4	7006
1200	1804	0	7012	0	7012
1201	1805	1	7018	1	7018
1202	1806	1	7022	2	7022
1203	1808	2	7028	3	7028
1204	1809	1	7033	4	7033
1205	1809	0	7040	0	7040
1206	1809	0	7047	1	7047
1207	1811	2	7052	2	7052
1208	1813	2	7057	3	7057
1209	1817	4	7062	4	7062
1210	1817	0	7066	0	7066
1211	1818	1	7076	1	7076
1212	1821	3	7080	2	7080
1213	1824	3	7084	3	7084
1214	1824	0	7088	4	7088
1215	1824	0	7103	0	7103
1216	1825	1	7109	1	7109
1217	1828	3	7113	2	7113
1218	1828	0	7117	3	7117
1219	1831	3	7124	4	7124
1220	1831	0	7129	0	7129
1221	1831	0	7136	1	7136
1222	1833	2	7143	2	7143
1223	1835	2	7148	3	7148
1224	1836	1	7153	4	7153
1225	1837	1	7160	0	7160
1226	1838	1	7165	1	7165
1227	1841	3	7169	2	7169
1228	1844	3	7173	3	7173
1229	1846	2	7177	4	7177
1230	1846	0	7183	0	7183
1231	1847	1	7195	1	7195
1232	1847	0	7199	2	7199
1233	1850	3	7206	3	7206
1234	1851	1	7210	4	7210
1235	1853	2	7217	0	7217
1236	1854	1	7221	1	7221
1237	1856	2	7225	2	7225
1238	1857	1	7230	3	7230
1239	1859	2	7236	4	7236
1240	1859	0	7242	0	7242
1241	1860	1	7249	1	7249
1242	1863	3	7253	2	7253
1243	1866	3	7257	3	7257
1244	1866	0	7261	4	7261
1245	1868	2	7269	0	7269
1246	1869	1	7273	1	7273
1247	1872	3	7277	2	7277
1248	1872	0	7281	3	7281
1249	1874	2	7288	4	7288
1250	1874	0	7294	0	7294
1251	1875	1	7300	1	7300
1252	1878	3	7304	2	7304
1253	1880	2	7308	3	7308
1254	1882	2	7313	4	7313
1255	1882	0	7319	0	7319
1256	1883	1	7328	1	7328
1257	1886	3	7332	2	7332
1258	1889	3	7336	3	7336
1259	1889	0	7340	4	7340
1260	1889	0	7355	0	7355
1261	1889	0	7365	1	7365
1262	1889	0	7373	2	7373
1263	1892	3	7380	3	7380
1264	1892	0	7384	4	7384
1265	1893	1	7393	0	7393
1266	1894	1	7398	1	7398
1267	1897	3	7402	2	7402
1268	1899	2	7406	3	7406
1269	1901	2	7411	4	7411
1270	1901	0	7417	0	7417
1271	1902	1	7423	1	7423
1272	1905	3	7427	2	7427
1273	1905	0	7431	3	7431
1274	1908	3	7438	4	7438
1275	1910	2	7443	0	7443
1276	1911	1	7447	1	7447
1277	1914	3	7451	2	7451
1278	1917	3	7455	3	7455
1279	1921	4	7459	4	7459
1280	1923	2	7463	0	7463
1281	1924	1	7467	1	7467
1282	1927	3	7471	2	7471
1283	1930	3	7475	3	7475
1284	1932	2	7479	4	7479
1285	1934	2	7485	0	7485
1286	1935	1	7489	1	7489
1287	1935	0	7493	2	7493
1288	1938	3	7502	3	7502
1289	1940	2	7506	4	7506
1290	1940	0	7512	0	7512
1291	1941	1	7518	1	7518
1292	1944	3	7522	2	7522
1293	1946	2	7526	3	7526
1294	1946	0	7531	4	7531
1295	1946	0	7546	0	7546
1296	1947	1	7552	1	7552
1297	1949	2	7556	2	7556
1298	1952	3	7561	3	7561
1299	1956	4	7565	4	7565
1300	1958	2	7569	0	7569
1301	1959	1	7573	1	7573
1302	1962	3	7577	2	7577
1303	1962	0	7581	3	7581
1304	1966	4	7588	4	7588
1305	1966	0	7592	0	7592
1306	1967	1	7602	1	7602
1307	1970	3	7606	2	7606
1308	1973	3	7610	3	7610
1309	1975	2	7614	4	7614
1310	1975	0	7620	0	7620
1311	1975	0	7632	1	7632
1312	1977	2	7642	2	7642
1313	1979	2	7647	3	7647
1314	1983	4	7652	4	7652
1315	1983	0	7656	0	7656
1316	1984	1	7666	1	7666
1317	1987	3	7670	2	7670
1318	1990	3	7674	3	7674
1319	1990	0	7678	4	7678
1320	1990	0	7688	0	7688
1321	1991	1	7694	1	7694
1322	1994	3	7698	2	7698
1323	1996	2	7702	3	7702
1324	1998	2	7707	4	7707
1325	1998	0	7713	0	7713
1326	1998	0	7721	1	7721
1327	2000	2	7727	2	7727
1328	2001	1	7732	3	7732
1329	2003	2	7738	4	7738
1330	2005	2	7744	0	7744
1331	2005	0	7748	1	7748
1332	2008	3	7756	2	7756
1333	2010	2	7760	3	7760
1334	2014	4	7765	4	7765
1335	2014	0	7769	0	7769
1336	2015	1	7785	1	7785
1337	2018	3	7789	2	7789
1338	2020	2	7793	3	7793
1339	2024	4	7798	4	7798
1340	2026	2	7802	0	7802
1341	2027	1	7806	1	7806
1342	2030	3	7810	2	7810
1343	2033	3	7814	3	7814
1344	2035	2	7818	4	7818
1345	2035	0	7824	0	7824
1346	2036	1	7845	1	7845
1347	2038	2	7849	2	7849
1348	2039	1	7854	3	7854
1349	2043	4	7860	4	7860
1350	2043	0	7864	0	7864
1351	2043	0	7873	1	7873
1352	2046	3	7880	2	7880
1353	2049	3	7884	3	7884
1354	2051	2	7888	4	7888
1355	2051	0	7894	0	7894
1356	2052	1	7900	1	7900
1357	2055	3	7904	2	7904
1358	2058	3	7908	3	7908
1359	2062	4	7912	4	7912
1360	2062	0	7916	0	7916
1361	2063	1	7926	1	7926
1362	2065	2	7930	2	7930
1363	2067	2	7935	3	7935
1364	2071	4	7940	4	7940
1365	2071	0	7944	0	7944
1366	2071	0	7956	1	7956
1367	2071	0	7966	2	7966
1368	2074	3	7975	3	7975
1369	2074	0	7979	4	7979
1370	2074	0	7991	0	7991
1371	2075	1	8000	1	8000
1372	2075	0	8004	2	8004
1373	2077	2	8012	3	8012
1374	2079	2	8017	4	8017
1375	2079	0	8023	0	8023
1376	2080	1	8031	1	8031
1377	2083	3	8035	2	8035
1378	2086	3	8039	3	8039
1379	2086	0	8043	4	8043
1380	2086	0	8051	0	8051
1381	2087	1	8061	1	8061
1382	2090	3	8065	2	8065
1383	2090	0	8069	3	8069
1384	2094	4	8076	4	8076
1385	2094	0	8080	0	8080
1386	2095	1	8089	1	8089
1387	2098	3	8093	2	8093
1388	2101	3	8097	3	8097
1389	2101	0	8101	4	8101
1390	2103	2	8117	0	8117
1391	2104	1	8121	1	8121
1392	2107	3	8125	2	8125
1393	2107	0	8129	3	8129
1394	2111	4	8136	4	8136
1395	2111	0	8140	0	8140
1396	2111	0	8148	1	8148
1397	2113	2	8154	2	8154
1398	2116	3	8159	3	8159
1399	2118	2	8163	4	8163
1400	2118	0	8169	0	8169
1401	2119	1	8179	1	8179
1402	2121	2	8183	2	8183
1403	2122	1	8188	3	8188
1404	2126	4	8194	4	8194
1405	2126	0	8198	0	8198
1406	2126	0	8208	1	8208
1407	2129	3	8217	2	8217
1408	2131	2	8221	3	8221
1409	2133	2	8226	4	8226
1410	2133	0	8232	0	8232
1411	2133	0	8240	1	8240
1412	2135	2	8246	2	8246
1413	2137	2	8251	3	8251
1414	2137	0	8256	4	8256
1415	2137	0	8265	0	8265
1416	2138	1	8271	1	8271
1417	2140	2	8275	2	8275
1418	2143	3	8280	3	8280
1419	2143	0	8284	4	8284
1420	2143	0	8292	0	8292
1421	2144	1	8301	1	8301
1422	2147	3	8305	2	8305
1423	2149	2	8309	3	8309
1424	2149	0	8314	4	8314
1425	2149	0	8327	0	8327
1426	2149	0	8333	1	8333
1427	2151	2	8339	2	8339
1428	2152	1	8344	3	8344
1429	2154	2	8350	4	8350
1430	2154	0	8356	0	8356
1431	2155	1	8363	1	8363
1432	2158	3	8367	2	8367
1433	2161	3	8371	3	8371
1434	2161	0	8375	4	8375
1435	2161	0	8383	0	8383
1436	2162	1	8398	1	8398
1437	2165	3	8402	2	8402
1438	2165	0	8406	3	8406
1439	2168	3	8413	4	8413
1440	2168	0	8418	0	8418
1441	2168	0	8425	1	8425
1442	2171	3	8430	2	8430
1443	2173	2	8434	3	8434
1444	2173	0	8439	4	8439
1445	2173	0	8448	0	8448
1446	2174	1	8454	1	8454
1447	2176	2	8458	2	8458
1448	2178	2	8463	3	8463
1449	2179	1	8468	4	8468
1450	2180	1	8475	0	8475
1451	2181	1	8480	1	8480
1452	2184	3	8484	2	8484
1453	2184	0	8488	3	8488
1454	2186	2	8495	4	8495
1455	2188	2	8501	0	8501
1456	2188	0	8505	1	8505
1457	2188	0	8513	2	8513
1458	2191	3	8520	3	8520
1459	2195	4	8524	4	8524
1460	2197	2	8528	0	8528
1461	2198	1	8532	1	8532
1462	2200	2	8536	2	8536
1463	2203	3	8541	3	8541
1464	2203	0	8545	4	8545
1465	2203	0	8563	0	8563
1466	2203	0	8572	1	8572
1467	2205	2	8578	2	8578
1468	2208	3	8583	3	8583
1469	2208	0	8587	4	8587
1470	2210	2	8599	0	8599
1471	2211	1	8603	1	8603
1472	2214	3	8607	2	8607
1473	2217	3	8611	3	8611
1474	2217	0	8615	4	8615
1475	2217	0	8625	0	8625
1476	2218	1	8631	1	8631
1477	2221	3	8635	2	8635
1478	2224	3	8639	3	8639
1479	2228	4	8643	4	8643
1480	2228	0	8647	0	8647
1481	2229	1	8657	1	8657
1482	2232	3	8661	2	8661
1483	2234	2	8665	3	8665
1484	2234	0	8670	4	8670
1485	2235	1	8679	0	8679
1486	2236	1	8684	1	8684
1487	2238	2	8688	2	8688
1488	2241	3	8693	3	8693
1489	2241	0	8697	4	8697
1490	2242	1	8706	0	8706
1491	2243	1	8711	1	8711
1492	2246	3	8715	2	8715
1493	2248	2	8719	3	8719
1494	2252	4	8724	4	8724
1495	2252	0	8728	0	8728
1496	2253	1	8743	1	8743
1497	2256	3	8747	2	8747
1498	2259	3	8751	3	8751
1499	2263	4	8755	4	8755
1500	2263	0	8759	0	8759
1501	2264	1	8773	1	8773
1502	2267	3	8777	2	8777
1503	2270	3	8781	3	8781
1504	2270	0	8785	4	8785
1505	2270	0	8802	0	8802
1506	2271	1	8808	1	8808
1507	2274	3	8812	2	8812
1508	2274	0	8816	3	8816
1509	2278	4	8823	4	8823
1510	2280	2	8827	0	8827
1511	2281	1	8831	1	8831
1512	2284	3	8835	2	8835
1513	2287	3	8839	3	8839
1514	2287	0	8843	4	8843
1515	2287	0	8862	0	8862
1516	2287	0	8877	1	8877
1517	2289	2	8883	2	8883
1518	2290	1	8888	3	8888
1519	2292	2	8894	4	8894
1520	2292	0	8900	0	8900
1521	2293	1	8908	1	8908
1522	2296	3	8912	2	8912
1523	2296	0	8916	3	8916
1524	2298	2	8923	4	8923
1525	2298	0	8929	0	8929
1526	2298	0	8937	1	8937
1527	2300	2	8943	2	8943
1528	2302	2	8948	3	8948
1529	2304	2	8953	4	8953
1530	2306	2	8959	0	8959
1531	2306	0	8963	1	8963
1532	2308	2	8971	2	8971
1533	2308	0	8976	3	8976
1534	2312	4	8985	4	8985
1535	2314	2	8989	0	8989
1536	2315	1	8993	1	8993
1537	2318	3	8997	2	8997
1538	2321	3	9001	3	9001
1539	2321	0	9005	4	9005
1540	2321	0	9015	0	9015
1541	2322	1	9021	1	9021
1542	2325	3	9025	2	9025
1543	2328	3	9029	3	9029
1544	2330	2	9033	4	9033
1545	2332	2	9039	0	9039
1546	2333	1	9043	1	9043
1547	2336	3	9047	2	9047
1548	2339	3	9051	3	9051
1549	2339	0	9055	4	9055
1550	2339	0	9072	0	9072
1551	2339	0	9082	1	9082
1552	2341	2	9088	2	9088
1553	2343	2	9093	3	9093
1554	2345	2	9098	4	9098
1555	2345	0	9104	0	9104
1556	2346	1	9112	1	9112
1557	2349	3	9116	2	9116
1558	2351	2	9120	3	9120
1559	2353	2	9125	4	9125
1560	2353	0	9131	0	9131
1561	2354	1	9137	1	9137
1562	2357	3	9141	2	9141
1563	2359	2	9145	3	9145
1564	2359	0	9150	4	9150
1565	2359	0	9160	0	9160
1566	2360	1	9166	1	9166
1567	2363	3	9170	2	9170
1568	2363	0	9174	3	9174
1569	2365	2	9181	4	9181
1570	2367	2	9187	0	9187
1571	2368	1	9191	1	9191
1572	2370	2	9195	2	9195
1573	2372	2	9200	3	9200
1574	2376	4	9205	4	9205
1575	2376	0	9209	0	9209
1576	2377	1	9219	1	9219
1577	2379	2	9223	2	9223
1578	2381	2	9228	3	9228
1579	2381	0	9233	4	9233
1580	2381	0	9246	0	9246
1581	2382	1	9254	1	9254
1582	2384	2	9258	2	9258
1583	2387	3	9263	3	9263
1584	2387	0	9267	4	9267
1585	2389	2	9276	0	9276
1586	2390	1	9280	1	9280
1587	2393	3	9284	2	9284
1588	2396	3	9288	3	9288
1589	2396	0	9292	4	9292
1590	2396	0	9307	0	9307
1591	2397	1	9318	1	9318
1592	2400	3	9322	2	9322
1593	2402	2	9326	3	9326
1594	2402	0	9331	4	9331
1595	2402	0	9340	0	9340
1596	2403	1	9346	1	9346
1597	2406	3	9350	2	9350
1598	2406	0	9354	3	9354
1599	2409	3	9361	4	9361
1600	2409	0	9366	0	9366
1601	2410	1	9373	1	9373
1602	2413	3	9377	2	9377
1603	2415	2	9381	3	9381
1604	2417	2	9386	4	9386
1605	2417	0	9392	0	9392
1606	2418	1	9400	1	9400
1607	2420	2	9404	2	9404
1608	2421	1	9409	3	9409
1609	2424	3	9415	4	9415
1610	2424	0	9420	0	9420
1611	2424	0	9427	1	9427
1612	2427	3	9432	2	9432
1613	2429	2	9436	3	9436
1614	2431	2	9441	4	9441
1615	2433	2	9447	0	9447
1616	2434	1	9451	1	9451
1617	2437	3	9455	2	9455
1618	2440	3	9459	3	9459
1619	2440	0	9463	4	9463
1620	2440	0	9481	0	9481
1621	2441	1	9491	1	9491
1622	2444	3	9495	2	9495
1623	2447	3	9499	3	9499
1624	2447	0	9503	4	9503
1625	2447	0	9518	0	9518
1626	2448	1	9524	1	9524
1627	2451	3	9528	2	9528
1628	2453	2	9532	3	9532
1629	2455	2	9537	4	9537
1630	2455	0	9543	0	9543
1631	2456	1	9551	1	9551
1632	2459	3	9555	2	9555
1633	2462	3	9559	3	9559
1634	2464	2	9563	4	9563
1635	2466	2	9569	0	9569
1636	2467	1	9573	1	9573
1637	2470	3	9577	2	9577
1638	2473	3	9581	3	9581
1639	2475	2	9585	4	9585
1640	2477	2	9591	0	9591
1641	2478	1	9595	1	9595
1642	2479	1	9599	2	9599
1643	2481	2	9605	3	9605
1644	2483	2	9610	4	9610
1645	2483	0	9616	0	9616
1646	2483	0	9625	1	9625
1647	2485	2	9632	2	9632
1648	2485	0	9637	3	9637
1649	2486	1	9645	4	9645
1650	2486	0	9652	0	9652
1651	2487	1	9658	1	9658
1652	2489	2	9662	2	9662
1653	2492	3	9667	3	9667
1654	2494	2	9671	4	9671
1655	2494	0	9677	0	9677
1656	2495	1	9688	1	9688
1657	2498	3	9692	2	9692
1658	2500	2	9696	3	9696
1659	2502	2	9701	4	9701
1660	2504	2	9707	0	9707
1661	2505	1	9711	1	9711
1662	2508	3	9715	2	9715
1663	2511	3	9719	3	9719
1664	2511	0	9723	4	9723
1665	2511	0	9740	0	9740
1666	2512	1	9750	1	9750
1667	2512	0	9754	2	9754
1668	2515	3	9761	3	9761
1669	2519	4	9765	4	9765
1670	2519	0	9769	0	9769
1671	2519	0	9779	1	9779
1672	2519	0	9790	2	9790
1673	2522	3	9800	3	9800
1674	2526	4	9804	4	9804
1675	2528	2	9808	0	9808
1676	2529	1	9812	1	9812
1677	2532	3	9816	2	9816
1678	2535	3	9820	3	9820
1679	2535	0	9824	4	9824
1680	2535	0	9834	0	9834
1681	2536	1	9842	1	9842
1682	2538	2	9846	2	9846
1683	2539	1	9851	3	9851
1684	2541	2	9857	4	9857
1685	2543	2	9863	0	9863
1686	2544	1	9867	1	9867
1687	2547	3	9871	2	9871
1688	2549	2	9875	3	9875
1689	2553	4	9880	4	9880
1690	2555	2	9884	0	9884
1691	2556	1	9888	1	9888
1692	2559	3	9892	2	9892
1693	2562	3	9896	3	9896
1694	2562	0	9900	4	9900
1695	2562	0	9927	0	9927
1696	2563	1	9946	1	9946
1697	2566	3	9950	2	9950
1698	2569	3	9954	3	9954
1699	2571	2	9958	4	9958
1700	2571	0	9964	0	9964
1701	2572	1	9974	1	9974
1702	2574	2	9978	2	9978
1703	2575	1	9983	3	9983
1704	2577	2	9989	4	9989
1705	2577	0	9995	0	9995
1706	2578	1	10003	1	10003
1707	2580	2	10007	2	10007
1708	2581	1	10012	3	10012
1709	2584	3	10018	4	10018
1710	2584	0	10023	0	10023
1711	2585	1	10032	1	10032
1712	2588	3	10036	2	10036
1713	2591	3	10040	3	10040
1714	2593	2	10044	4	10044
1715	2595	2	10050	0	10050
1716	2596	1	10054	1	10054
1717	2597	1	10058	2	10058
1718	2600	3	10064	3	10064
1719	2604	4	10068	4	10068
1720	2606	2	10072	0	10072
1721	2607	1	10076	1	10076
1722	2609	2	10080	2	10080
1723	2612	3	10085	3	10085
1724	2616	4	10089	4	10089
1725	2616	0	2	0	10093
1726	2617	1	14	1	10105
1727	2620	3	18	2	10109
1728	2620	0	22	3	10113
1729	2620	0	36	4	10127
1730	2621	1	49	0	10140
1731	2622	1	54	1	10145
1732	2624	2	58	2	10149
1733	2626	2	63	3	10154
1734	2628	2	68	4	10159
1735	2628	0	74	0	10165
1736	2629	1	82	1	10173
1737	2631	2	86	2	10177
1738	2633	2	91	3	10182
1739	2635	2	96	4	10187
1740	2635	0	102	0	10193
1741	2636	1	111	1	10202
1742	2639	3	115	2	10206
1743	2641	2	119	3	10210
1744	2643	2	124	4	10215
1745	2645	2	130	0	10221
1746	2646	1	134	1	10225
1747	2648	2	138	2	10229
1748	2651	3	143	3	10234
1749	2651	0	147	4	10238
1750	2653	2	156	0	10247
1751	2654	1	160	1	10251
1752	2656	2	164	2	10255
1753	2659	3	169	3	10260
1754	2661	2	173	4	10264
1755	2661	0	179	0	10270
1756	2662	1	190	1	10281
1757	2665	3	194	2	10285
1758	2668	3	198	3	10289
1759	2668	0	202	4	10293
1760	2670	2	212	0	10303
1761	2671	1	216	1	10307
1762	2674	3	220	2	10311
1763	2677	3	224	3	10315
1764	2679	2	228	4	10319
1765	2681	2	234	0	10325
1766	2682	1	238	1	10329
1767	2685	3	242	2	10333
1768	2685	0	246	3	10337
1769	2688	3	253	4	10344
1770	2688	0	258	0	10349
1771	2688	0	273	1	10364
1772	2689	1	280	2	10371
1773	2691	2	286	3	10377
1774	2693	2	291	4	10382
1775	2695	2	297	0	10388
1776	2696	1	301	1	10392
1777	2699	3	305	2	10396
1778	2702	3	309	3	10400
1779	2702	0	313	4	10404
1780	2702	0	323	0	10414
1781	2703	1	329	1	10420
1782	2706	3	333	2	10424
1783	2708	2	337	3	10428
1784	2708	0	342	4	10433
1785	2708	0	365	0	10456
1786	2709	1	371	1	10462
1787	2711	2	375	2	10466
1788	2714	3	380	3	10471
1789	2718	4	384	4	10475
1790	2718	0	388	0	10479
1791	2718	0	398	1	10489
1792	2718	0	406	2	10497
1793	2721	3	413	3	10504
1794	2721	0	417	4	10508
1795	2721	0	425	0	10516
1796	2722	1	431	1	10522
1797	2725	3	435	2	10526
1798	2728	3	439	3	10530
1799	2728	0	443	4	10534
1800	2730	2	465	0	10556
1801	2731	1	469	1	10560
1802	2734	3	473	2	10564
1803	2734	0	477	3	10568
1804	2738	4	484	4	10575
1805	2738	0	488	0	10579
1806	2739	1	498	1	10589
1807	2742	3	502	2	10593
1808	2742	0	506	3	10597
1809	2744	2	513	4	10604
1810	2744	0	519	0	10610
1811	2745	1	526	1	10617
1812	2748	3	530	2	10621
1813	2751	3	534	3	10625
1814	2751	0	538	4	10629
1815	2751	0	548	0	10639
1816	2752	1	554	1	10645
1817	2754	2	558	2	10649
1818	2756	2	563	3	10654
1819	2758	2	568	4	10659
1820	2758	0	574	0	10665
1821	2759	1	584	1	10675
1822	2762	3	588	2	10679
1823	2765	3	592	3	10683
1824	2765	0	596	4	10687
1825	2765	0	612	0	10703
1826	2766	1	618	1	10709
1827	2768	2	622	2	10713
1828	2769	1	627	3	10718
1829	2773	4	633	4	10724
1830	2775	2	637	0	10728
1831	2776	1	641	1	10732
1832	2779	3	645	2	10736
1833	2782	3	649	3	10740
1834	2786	4	653	4	10744
1835	2788	2	657	0	10748
1836	2789	1	661	1	10752
1837	2792	3	665	2	10756
1838	2792	0	669	3	10760
1839	2795	3	676	4	10767
1840	2795	0	681	0	10772
1841	2796	1	690	1	10781
1842	2799	3	694	2	10785
1843	2802	3	698	3	10789
1844	2804	2	702	4	10793
1845	2804	0	708	0	10799
1846	2805	1	724	1	10815
1847	2808	3	728	2	10819
1848	2810	2	732	3	10823
1849	2812	2	737	4	10828
1850	2812	0	743	0	10834
1851	2813	1	761	1	10852
1852	2815	2	765	2	10856
1853	2818	3	770	3	10861
1854	2822	4	774	4	10865
1855	2822	0	778	0	10869
1856	2823	1	788	1	10879
1857	2826	3	792	2	10883
1858	2828	2	796	3	10887
1859	2832	4	801	4	10892
1860	2832	0	805	0	10896
1861	2832	0	815	1	10906
1862	2834	2	823	2	10914
1863	2836	2	828	3	10919
1864	2836	0	833	4	10924
1865	2836	0	844	0	10935
1866	2837	1	850	1	10941
1867	2839	2	854	2	10945
1868	2840	1	859	3	10950
1869	2842	2	865	4	10956
1870	2842	0	871	0	10962
1871	2842	0	879	1	10970
1872	2844	2	885	2	10976
1873	2844	0	890	3	10981
1874	2844	0	897	4	10988
1875	2846	2	905	0	10996
1876	2847	1	909	1	11000
1877	2849	2	913	2	11004
1878	2852	3	918	3	11009
1879	2852	0	922	4	11013
1880	2853	1	931	0	11022
